Country Name,"Age at first marriage, female","Age at first marriage, male",Capital health expenditure (% of GDP),Death due to disease and nutrition,Death due to injury,"Non-communicable diseases","Community health workers","Condom use, population ages 15-24",Consumption of iodized salt,Current health expenditure (% of GDP),Births attended by skilled health staff,"Contraceptive prevalence, any method",Current health expenditure per capita,Demand for family planning,Absence of Diabetes,Diarrhea treatment,Exclusive breastfeeding,Female headed households,Hospital beds,"Immunization, BCG","Immunization, DPT","Immunization, HepB3","Immunization, Hib3","Immunization, Pol3","Immunization, measles","Immunization, measles second dose",Domestic private health expenditure,Domestic general health expenditure,Incidence of tuberculosis,"Literacy rate, adult total","Literacy rate, youth total",Malaria resistance,Road traffic injury,"Mortality from CVD, cancer, or diabetes",Air pollution,Unintentional poisonings,Unsafe water,Newborns protected against tetanus,Number of undernourished people,Nurses and midwives,People practicing open defecation,Basic drinking water services,Basic sanitation services,Lack of managed drinking water services,Lack of managed sanitation services,Handwashing facilities,Physicians,Low Poverty Frequency,Prevalence of HIV,Prevalence of current tobacco use,Prevalence of hypertension,Lean body composition,Public spending on education,Prevalence of underweight children,Prevalence of anemic women,Unaffordable surgical care,School enrollment,Total alcohol consumption,Specialist surgical workforce,"Suicide mortality rate",Teenage mothers,Unemployment,Unmet contraception need for women,Urban poverty headcount ratio,Rural poverty headcount ratio,Vitamin A supplementation coverage rate,Even societal power distribution,Individualism,Motivation,Adversion to uncertainty,Openness to Change,Positivity,Hepatitis B resistance,Measles,BMI,Diphtheria resistance,HIV/AIDS,GDP,Polio,Schooling,Alcohol,"Life expectancy at birth, total (years)"
Senegal,20.7571428571429,29.4571428571429,0.285046396666667,54.1491039007419,9.86014314349356,35.9907526421177,5053479.19905546,52.1,49.0666666666667,3.994599074375,56.7,12.76,44.680171370625,37.94,3.2,45.3166666666667,32.8412,24.7142857142857,0.2,92.1875,81.6875,86.4166666666667,83.3636363636364,78.8125,72.0625,33.5,25.947373645,14.836068180625,137.6875,44.9104461669922,56.3927574157715,160084.125,24.98125,21.2375,5053479.19905546,2.7375,5053479.19905546,82.5,1800000.0,0.311233333333333,18.6637139191391,68.7619372724759,44.773130252406,22.1998280659361,18.2406939142612,21.2569582188158,0.160475,50.0666666666667,0.65,11.1,41.00625,24.0125,4.130096022288,15.8142857142857,57.775,32.3769230769231,80.7030563354492,0.4321775,1.05,6.9375,17.5285714285714,8.3405,28.42,5053479.19905546,5053479.19905546,76.1,70.0,25.0,45.0,55.0,25.0,45.8837209302326,85.0527105263158,3248.75,18.44375,78.3125,0.53125,274.61116614375,75.4375,7.125,0.578428473491773,62.4373125
Serbia,26.14,30.1,0.207023919375,2.31867888843567,3.7297003381224494,93.9516203216193,5053479.19905546,5053479.19905546,5053479.19905546,8.633718430625,98.4333333333333,47.7666666666667,423.23319816625,5053479.19905546,7.7,67.2333333333333,13.9643375,5053479.19905546,5.48636363636364,96.0,93.3125,90.75,87.8,94.625,90.75,88.5625,158.534662723125,262.140932871875,30.6363636363636,97.1798248291016,99.3327445983886,5053479.19905546,9.86875,25.4875,5053479.19905546,0.475,5053479.19905546,5053479.19905546,275000.0,6.6878,0.0654414098745724,90.8164127961513,96.196757241598,74.6260979452865,28.4816153259062,98.1289729864111,2.39496923076923,25.525,0.1,43.0,46.08125,53.00625,4.19744744896889,1.73333333333333,22.55,4.575,101.008844375611,8.88885,72.285,19.39375,5053479.19905546,17.9825,10.77149272,5053479.19905546,5053479.19905546,5053479.19905546,86.0,42.0,43.0,92.0,37.0,28.0,88.3027105263158,73.8125,52.1375,93.3125,0.1,3674.5424077625,94.625,13.53125,8.42842847349177,73.6539634146342
Seychelles,25.2,27.3,0.295541046666667,13.4469295581923,8.30521717088448,78.2478537226926,5053479.19905546,5053479.19905546,5053479.19905546,4.728949233125,99.2222222222222,5053479.19905546,502.514356613125,5053479.19905546,12.1,5053479.19905546,5053479.19905546,5053479.19905546,4.4,98.75,98.5,98.25,98.3333333333333,98.5,98.1875,98.5333333333333,140.316593775625,355.139688383125,21.8125,92.8953437805176,99.0180549621582,5053479.19905546,12.5125,22.5,5053479.19905546,0.6125,5053479.19905546,100.0,5053479.19905546,4.51978333333333,0.931312953031174,94.8507943830038,97.2405994788805,5053479.19905546,5053479.19905546,5053479.19905546,1.06407777777778,39.3,5053479.19905546,25.25,47.65625,32.225,4.11352443695068,3.8,25.14375,4.86666666666667,106.969918251038,8.8239275,39.995,8.23125,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,98.6875,0.6875,28.40625,98.5,0.1,6496.3023970625,98.5,12.90625,6.10217847349177,72.8368902439025
Sierra Leone,20.6714285714286,27.06,0.158932605,69.2642601007634,6.94647944963932,23.7892589976493,0.054,16.8,67.8,12.166461765625,48.0,12.16,51.249994396875,31.2,3.2,47.78,16.8321716,25.2,0.4,87.25,72.125,83.4444444444445,83.4444444444445,71.75,71.375,60.0,31.069986960625,5.347299495,313.5,33.6264801025391,54.4565785725911,608581.5,30.53125,24.58125,5053479.19905546,3.11875,5053479.19905546,82.875,2193333.33333333,0.536842857142857,22.34074243788,48.8366738244361,11.4676372180502,6.67322728129016,7.43438384083409,12.0977276663183,0.023175,62.4,1.73125,29.675,42.275,23.28125,3.00476735432943,20.525,50.04375,76.6076923076923,99.51664797465,0.2665875,0.13,6.25625,30.95,3.9069375,26.9333333333333,5053479.19905546,5053479.19905546,76.0,70.0,20.0,40.0,50.0,39.58333333333329,45.8837209302326,82.3578684210526,673.875,18.30625,72.125,1.51875,271.50556128125,71.75,8.23125,3.24592847349177,51.084125
Singapore,27.1,30.1666666666667,0.169916440909091,17.0598558921118,5.15571215475361,77.7844341660235,0.4005,5053479.19905546,5053479.19905546,3.3404794325,99.69375,5053479.19905546,1311.74960708688,5053479.19905546,9.5,5053479.19905546,5053479.19905546,5053479.19905546,2.72500000954,98.75,96.1875,95.875,89.0,96.125,94.9375,94.8125,810.55396454375,501.195644653125,40.3125,95.8646806989397,99.803220476423,5053479.19905546,5.05625,12.5125,5053479.19905546,0.04375,5053479.19905546,5053479.19905546,5053479.19905546,5.18166153846154,0.0,100.0,100.0,100.0,100.0,5053479.19905546,1.70791875,5053479.19905546,0.2125,16.475,34.83125,29.575,3.1860912591219,3.3,11.7,5053479.19905546,86.7037887573242,1.93208,31.45,10.91875,5053479.19905546,4.486875,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,74.0,43.0,48.0,8.0,67.0,46.0,95.875,85.75,25.90625,96.1875,0.1,32790.105906875,96.125,13.98125,1.7625,80.5408536585366
Sint Maarten (Dutch Part),28.0,32.2999999999999,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5.33333333333333,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,0.29137648769286,95.84813811077,98.6075127711558,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,124.252758026123,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,75.213625
Slovak Republic,28.5166666666667,31.0333333333333,0.313446525,4.64662061424699,5.73210562225603,89.6212732000197,0.018,5053479.19905546,5053479.19905546,6.705656140625,99.17,5053479.19905546,887.148135185,5053479.19905546,5.7,5053479.19905546,5053479.19905546,5053479.19905546,6.653125,96.5384615384616,98.625,98.5625,93.875,98.4375,98.25,98.6875,226.282949718125,660.86686031125,13.0,5053479.19905546,5053479.19905546,5053479.19905546,11.3875,21.6,5053479.19905546,0.75,5053479.19905546,5053479.19905546,300000.0,6.519625,0.0,98.5043404433687,98.7598632339617,96.0486798531452,83.7137378318348,5053479.19905546,3.2726875,12.1666666666667,0.1,31.7,42.84375,52.7125,3.97704192996025,5053479.19905546,22.25625,0.0083333333333333,100.539615154266,10.6432225,57.17,13.51875,5053479.19905546,14.751875,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,74.7826219512195
Slovenia,31.6733333333333,33.8,0.432131395714286,4.62422130427593,7.69743878672419,87.6783411700242,5053479.19905546,5053479.19905546,5053479.19905546,8.188923090625,99.8923076923077,5053479.19905546,1641.51264572188,5053479.19905546,7.5,5053479.19905546,5053479.19905546,5053479.19905546,4.77125,97.2,95.0,5053479.19905546,95.3333333333333,95.1875,94.6875,97.25,467.633096010625,1173.8796371575,12.65625,99.6666641235352,99.8000030517578,5053479.19905546,10.9,15.14375,5053479.19905546,0.51875,5053479.19905546,5053479.19905546,5053479.19905546,7.853625,0.0,99.5,98.9615781188989,91.9977866867819,58.2652573750315,5053479.19905546,2.420575,12.9916666666667,0.1,23.875,45.18125,52.31875,5.47113536198934,5053479.19905546,20.1875,0.0,100.697311401367,11.6575725,72.82,24.8875,5053479.19905546,6.96875,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,71.0,81.0,19.0,88.0,50.0,48.0,80.9608421052632,6.0625,52.2,95.0,0.1,11441.0443775,95.1875,16.475,10.3709284734918,78.4333079268293
Small States,5053479.19905546,5053479.19905546,5053479.19905546,36.4175759156915,9.13086267773069,54.4515611713104,5053479.19905546,5053479.19905546,5053479.19905546,4.47042923801971,75.8375110465487,5053479.19905546,420.39203203007906,5053479.19905546,10.1108965312691,5053479.19905546,28.9211858507002,5053479.19905546,5053479.19905546,91.3255765920902,85.1474804888265,68.108181028033,51.8865372276877,85.3650469126532,82.533994626189,35.9520083488386,154.152987767021,251.26110007084,5053479.19905546,83.8399620056152,90.288743019104,5053479.19905546,19.5710483237149,24.5459149547174,5053479.19905546,1.47225299855347,5053479.19905546,80.2151837606219,4260000.0,2.77098964470881,12.0096921161662,84.4538699072506,65.4257971535621,5053479.19905546,5053479.19905546,5053479.19905546,0.948657269381677,5053479.19905546,6.13910408086179,24.031653629674,39.6783573016377,42.1482646695567,5.17460072040558,5053479.19905546,31.2546645786851,29.5467463196371,106.016691207886,5.18062435144255,17.5304141330635,14.6013245267366,5053479.19905546,9.91506048076531,18.5939789758029,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,65.130454702336
Solomon Islands,22.2,26.5666666666667,0.2400805175,31.3616653121688,10.0561596626369,58.5821760822306,5053479.19905546,5053479.19905546,88.4,6.31929633,85.85,23.75,82.01547551,5053479.19905546,15.3,66.2,71.6333333333333,5053479.19905546,1.665,91.3125,86.375,85.5625,86.75,87.5,81.375,5053479.19905546,2.580625984375,52.9646271925,85.5,76.5999984741211,5053479.19905546,53253.6875,17.74375,37.84375,5053479.19905546,1.93125,5053479.19905546,81.0,100000.0,1.74986666666667,55.6693577745557,75.216665793429,25.0123995206407,5053479.19905546,5053479.19905546,37.4628536566762,0.173933333333333,17.7,5053479.19905546,40.575,24.84375,48.525,8.60346561008029,14.0,39.5,48.8,107.208980213512,0.99712,2.23,14.9375,5053479.19905546,1.553625,22.9,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,78.625,0.0,39.175,75.375,0.1,801.912383175,87.75,8.6375,1.03905347349177,68.3225
Somalia,20.3999999999999,5053479.19905546,5053479.19905546,67.0698184815607,7.89398761668895,25.0361941438796,5053479.19905546,5053479.19905546,7.25,5053479.19905546,17.8333333333333,5053479.19905546,5053479.19905546,5053479.19905546,4.3,6.8,7.78546433333333,5053479.19905546,0.58875,45.9375,37.75,42.0,42.0,40.5,39.1875,5053479.19905546,5053479.19905546,5053479.19905546,283.9375,5053479.19905546,5053479.19905546,15505.2857142857,27.28125,32.0875,5053479.19905546,5.5625,5053479.19905546,55.0625,7766666.66666667,0.1008,44.95227886053,36.0306262277502,26.4055297508873,5053479.19905546,20.8399030615422,24.5002621488795,0.02545,5053479.19905546,0.225,5053479.19905546,37.9375,23.75625,5053479.19905546,27.65,45.63125,5053479.19905546,23.3635406494141,0.0,0.16,8.53125,5053479.19905546,19.20725,20.2,5053479.19905546,5053479.19905546,49.7,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,73.6556842105263,5494.0625,18.6875,29.3125,0.8375,6144.82246171578,29.8125,11.9996387283237,0.297803473491773,51.627125
South Africa,28.0,30.85,0.16906571625,44.6763948075778,11.8651888817119,43.458416633039,0.192,57.1,5053479.19905546,7.395525156875,92.2333333333333,50.2,445.604730605625,5053479.19905546,7.0,5053479.19905546,8.3,5053479.19905546,2.645,83.3125,77.75,76.1875,76.625,75.0625,72.375,53.625,204.651737248125,214.492700299375,1114.875,92.8326939174107,98.5842503138951,11070.1875,33.15,31.2125,5053479.19905546,2.03125,5053479.19905546,71.25,1946666.66666667,3.8098,7.30549918254307,88.3337917742437,66.0077581088728,5053479.19905546,60.6612895152615,43.5415469598275,0.7365,59.35,15.28125,22.15,43.54375,48.16875,4.8659637272358,7.2,31.14375,27.6461538461538,104.733441352844,8.8172075,11.42,24.225,5053479.19905546,20.8315,13.8,5053479.19905546,5053479.19905546,30.1666666666667,49.0,23.0,63.0,49.0,18.0,63.0,66.5,1506.0,38.15,70.1875,18.49375,4869.4270436875,65.3125,12.89375,7.40280347349177,57.9843125
South Asia,5053479.19905546,5053479.19905546,5053479.19905546,37.3165758943395,9.30215160482018,53.381272818122895,0.510126051971378,5053479.19905546,72.0347277480497,3.54230960238941,41.9316696148952,5053479.19905546,33.7803199909293,5053479.19905546,8.8925261172645,5053479.19905546,38.8799557288579,5053479.19905546,0.565270944530043,84.3652503354185,71.5268691699914,36.9619851286119,13.2892194436922,70.5802599847314,71.5848965340265,16.4490734263762,24.9245125851216,8.05212304994107,290.9375,63.3321440219879,79.6422972679138,5053479.19905546,16.1243964908721,24.1150134994849,5053479.19905546,0.691817032065988,5053479.19905546,84.8762495592373,272133333.333333,1.07270029276871,43.7154910391452,85.3986961626799,37.2383574140498,5053479.19905546,20.3347189732898,56.704328951529,5053479.19905546,5053479.19905546,0.324675016459451,41.4849211219466,32.2177511781336,16.2375919328034,2.78349202019828,36.7055559158325,49.986035290628095,51.6862970589844,102.254794120789,2.7140553054162,6.07936505682722,13.0762952150265,16.0632279713933,7.14742662022258,19.0613216872263,5053479.19905546,5053479.19905546,54.5037654068898,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,65.8920295956337
South Asia (Ida & Ibrd),5053479.19905546,5053479.19905546,5053479.19905546,37.3165758943395,9.30215160482018,53.381272818122895,0.510126051971378,5053479.19905546,72.0347277480497,3.54230960238941,41.9316696148952,5053479.19905546,33.7803199909293,5053479.19905546,8.8925261172645,5053479.19905546,38.8799557288579,5053479.19905546,0.565270944530043,84.3652503354185,71.5268691699914,36.9619851286119,13.2892194436922,70.5802599847314,71.5848965340265,16.4490734263762,24.9245125851216,8.05212304994107,5053479.19905546,63.3321440219879,79.6422972679138,5053479.19905546,16.1243964908721,24.1150134994849,5053479.19905546,0.691817032065989,5053479.19905546,84.8762495592373,272133333.333333,1.07270029276871,43.7154910391452,85.3986961626799,37.2383574140498,5053479.19905546,20.1132890582912,56.704328951529,5053479.19905546,5053479.19905546,0.324675016459451,41.4849211219466,32.2177511781336,16.2375919328034,2.78349202019828,5053479.19905546,49.986035290628095,51.6862970589844,102.254794120789,2.7140553054162,6.07936505682722,13.0762952150265,16.0632279713933,7.14742662022258,19.0613216872263,5053479.19905546,5053479.19905546,54.5037654068898,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,65.8920295956337
South Sudan,19.5499999999999,26.35,5053479.19905546,68.4973001356179,9.2770485712532,22.2256512385109,5053479.19905546,5053479.19905546,60.0,5053479.19905546,14.55,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,23.0,44.53772,5053479.19905546,5053479.19905546,61.6,54.6,31.0,31.0,58.6,57.6,5053479.19905546,5053479.19905546,5053479.19905546,227.0,26.8312797546387,36.702278137207,235422.428571429,24.3375,17.15,5053479.19905546,2.43125,5053479.19905546,64.8,5053479.19905546,5053479.19905546,68.540122871134,41.2400007288599,8.83242562126893,5053479.19905546,5053479.19905546,5.6,5053479.19905546,5053479.19905546,1.95625,5053479.19905546,36.56875,5053479.19905546,1.18618762493134,30.1,36.6,5053479.19905546,81.5202941894532,5053479.19905546,0.32,3.80625,5053479.19905546,12.16125,26.3,5053479.19905546,5053479.19905546,30.125,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,77.8382894736842,315.75,38.2353936464088,71.2834737023032,3.69375,4293.22217500683,70.5019551392231,1.53125,4.61485557586837,52.33275
Spain,28.5,30.95,0.24304497,4.94340369139291,3.83536639108669,91.2212307934671,5053479.19905546,5053479.19905546,5053479.19905546,8.20520982,99.9,68.9,2223.6662406925,5053479.19905546,6.3,5053479.19905546,5053479.19905546,5053479.19905546,3.24375,5053479.19905546,96.6875,92.5,96.375,96.6875,96.5625,92.25,616.372177508125,1609.27734200813,17.625,97.8049971262614,99.6198711395264,5053479.19905546,8.56875,11.75,5053479.19905546,0.44375,5053479.19905546,5053479.19905546,5053479.19905546,4.78403125,0.0,99.9872782255916,99.8600097955636,99.5149148034817,90.5310601116884,5053479.19905546,3.52605,20.7307692307692,0.35,33.175,33.61875,58.3875,4.37060874700546,5053479.19905546,11.64375,0.123076923076923,104.678797721863,10.762965,79.9,7.93125,5053479.19905546,15.701875,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,57.0,67.0,42.0,86.0,47.0,44.0,92.5,449.875,58.66875,96.75,0.1,17093.459736875,96.75,16.35625,9.68592847349177,81.0986280487805
Sri Lanka,23.6,27.4,0.317311198125,9.55579937964463,12.7762514443578,77.6679498061104,5053479.19905546,5053479.19905546,92.0,3.936744915,98.1833333333334,5053479.19905546,84.682804584375,5053479.19905546,7.5,66.8,64.2,5053479.19905546,3.20166666666667,98.875,98.4375,90.6153846153846,99.0,98.375,98.5625,94.0666666666667,45.046954190625,38.816606471875,65.875,90.8077220916748,97.3031044006348,21040.125,14.2,16.89375,5053479.19905546,0.75625,5053479.19905546,91.875,2220000.0,1.60718,3.33448833170068,85.0120878919954,82.8626322280015,45.872889238357,5053479.19905546,5053479.19905546,0.645621428571429,32.95,0.1,25.775,32.9625,18.3,1.97192001342774,23.175,35.3125,26.4692307692308,100.390779622396,2.349705,2.905,19.94375,5053479.19905546,6.12125,12.75,5053479.19905546,5053479.19905546,5053479.19905546,80.0,35.0,10.0,45.0,45.0,45.8837209302326,88.8051578947368,1420.4375,17.275,98.4375,0.1,1040.110189675,98.375,13.21875,2.25342847349177,72.0058125
St. Kitts And Nevis,5053479.19905546,5053479.19905546,0.2438510825,5053479.19905546,5053479.19905546,5053479.19905546,1.039,73.7,5053479.19905546,4.89287424125,99.9214285714286,5053479.19905546,720.43166160625,5053479.19905546,10.3,5053479.19905546,5053479.19905546,5053479.19905546,5.04,96.0625,97.8125,97.625,92.0,97.0,97.4375,96.0,424.83003259625,290.147260588125,5.4875,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5.40535,1.97547002198423,98.5409966080513,91.2336496444275,5053479.19905546,5053479.19905546,5053479.19905546,1.88725,5053479.19905546,5053479.19905546,5053479.19905546,43.8125,46.39375,3.9064482053120897,5053479.19905546,17.65,5053479.19905546,110.114262390137,6.707835,33.48,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,71.0594375
St. Lucia,21.9,5053479.19905546,0.268838679375,8.84911248324044,10.513017754095,80.6378690443695,5053479.19905546,5053479.19905546,74.7,5.05008745125,99.1916666666667,44.2,396.02559471125,5053479.19905546,8.4,5053479.19905546,3.496953,5053479.19905546,2.26700000477,96.6875,92.8125,89.2857142857143,89.2857142857143,93.875,95.0,65.625,250.95133118,140.261101306875,8.85,5053479.19905546,99.9800033569336,5053479.19905546,15.53125,18.0125,5053479.19905546,0.2,5053479.19905546,5053479.19905546,5053479.19905546,2.4355,7.01120426239634,92.5208253082138,84.0668746328284,5053479.19905546,5053479.19905546,87.3332137904502,0.999369230769231,5053479.19905546,5053479.19905546,5053479.19905546,38.45625,43.0375,3.9321169303013694,2.8,15.98125,5053479.19905546,100.835199356079,10.0288675,23.56,7.63125,5053479.19905546,18.4021875,17.0,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,72.324125
St. Martin (French Part),5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,0.0,99.9932364928287,99.3598049969199,96.6934596885653,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,78.065375
St. Vincent And The Grenadines,21.2,27.8,0.4055661775,15.47747446147,6.98709733600601,77.5354296120534,0.417,5053479.19905546,5053479.19905546,4.042309149375,99.4285714285714,5053479.19905546,237.6729125975,5053479.19905546,8.8,5053479.19905546,5053479.19905546,5053479.19905546,3.45818181818182,94.25,98.375,93.0769230769231,92.9230769230769,98.0,97.875,91.6,85.45054822625,146.85098253125,12.5875,5053479.19905546,5053479.19905546,5053479.19905546,6.81875,21.375,5053479.19905546,0.14375,5053479.19905546,5053479.19905546,100000.0,6.19598571428571,2.08694188721326,96.6380907722203,78.7295193975926,5053479.19905546,5053479.19905546,5053479.19905546,0.78738,5053479.19905546,5053479.19905546,5053479.19905546,38.375,48.5625,6.53886961936951,5053479.19905546,19.79375,5053479.19905546,112.582539367676,5.91156,12.84,5.14375,5053479.19905546,19.5255,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,73.71125
Sub-Saharan Africa,5053479.19905546,5053479.19905546,5053479.19905546,62.4015152653484,8.47452578821903,29.1239589351107,5053479.19905546,39.2566446832937,69.4645811370585,5.09665647066949,45.8600420021794,20.6945269094235,68.2195176421644,5053479.19905546,4.51642371287242,37.7396040636538,30.1003311826303,5053479.19905546,5053479.19905546,75.1916097809334,64.3122907104447,49.1357949929584,37.3660534143044,65.933788994325,63.5458276041836,4.05790406749812,35.8112180512741,24.159760789428,330.375,59.2818315029144,69.668107509613,5053479.19905546,28.1457821611703,24.4963395157771,5053479.19905546,3.21031413065783,5053479.19905546,73.0216646759506,148113333.333333,0.735283263777873,27.1776472444753,52.0043610896784,26.042392578805,21.5432479525028,19.184519855914,23.536910337891,0.139627920943707,5053479.19905546,4.19050578255021,14.1184754077261,36.8154765309356,24.3500252258881,3.25408427204405,21.5159982442856,43.2802094171226,52.9534249334491,94.1530690193176,5.06283461252085,1.70701530915427,8.35801397690695,5053479.19905546,5.71163887227665,24.8105455662174,5053479.19905546,5053479.19905546,60.7803208869313,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,55.25162878582049
Sub-Saharan Africa (Ida & Ibrd Countries),5053479.19905546,5053479.19905546,5053479.19905546,62.40151526534849,8.47452578821903,29.1239589351107,5053479.19905546,39.2566446832937,69.4645811370585,5.09665647066949,45.8600420021794,20.6945269094235,68.2195176421644,5053479.19905546,4.51642371287242,37.7396040636538,30.1003311826303,5053479.19905546,5053479.19905546,75.1916097809334,64.3122907104447,49.1357949929584,37.3660534143044,65.933788994325,63.5458276041836,4.05790406749812,35.8112180512741,24.159760789428,5053479.19905546,59.2818315029144,69.668107509613,5053479.19905546,28.1457821611703,24.4963395157771,5053479.19905546,3.21031413065783,5053479.19905546,73.0216646759506,148113333.333333,0.735283263777873,27.1776472444753,52.0043610896783,26.042392578805,5053479.19905546,18.9478493414237,23.536910337891,0.139627920943707,5053479.19905546,4.19050578255021,14.1184754077261,36.8154765309356,24.3500252258881,3.25408427204405,5053479.19905546,43.2802094171226,52.9534249334491,94.1530690193176,5.06283461252085,1.70701530915427,8.35801397690695,5053479.19905546,5.71163887227665,24.8105455662173,5053479.19905546,5053479.19905546,60.7803208869313,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,55.25162878582049
